#Table1
ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,color_gr,color_ug
277.849672028781,15.9792216198069,14.22485,12.80042,12.26775,15.06391,11.94936,0.53267,1.424438
277.849681018083,15.9792210642451,14.24439,12.79918,12.26698,15.4338,11.96781,0.5322075,1.445209
277.849780706037,22.2720430055753,17.20257,14.86266,13.84538,13.44993,13.2015,1.017282,2.339913
277.849896946622,17.6451099681379,16.68422,14.53758,14.56596,14.96926,12.50528,-0.02838421,2.146647
309.768182728771,-5.56441637543734,16.39891,13.58833,12.87023,17.02757,12.83374,0.7180929,2.810585
309.768198628996,-17.40032749183,16.63627,14.46117,13.69383,13.41574,13.25577,0.7673426,2.175099
309.768211474084,42.5864982925988,15.98983,13.97926,12.90472,14.99975,12.00116,1.074542,2.010567
44.736604806925,35.5919101481921,16.06667,14.53475,14.01639,14.15736,13.59041,0.518364,1.531919
44.7366342635046,-0.134739640939095,15.38295,14.11118,13.62927,13.45966,13.42296,0.4819098,1.271769
44.7366365938423,-0.134724254181669,15.37853,14.10754,13.63457,13.46141,13.42274,0.472971,1.270988
44.7366389589502,-0.134731362355875,15.4097,14.08895,13.62558,13.46681,13.40754,0.4633694,1.320746
44.7366433011187,-0.134729288003089,15.40304,14.07916,13.64654,13.45592,13.42309,0.43262,1.323875
44.7366438877281,-0.134742843298597,15.37292,14.08493,13.61797,13.47104,13.42671,0.4669638,1.287987
44.7366466727963,-0.134711789382068,15.312,14.0816,13.63486,13.47268,13.41163,0.4467402,1.230404
44.7366470460524,-0.134740931024891,15.40365,14.08137,13.64933,13.45171,13.41555,0.4320335,1.322285
44.7366552852929,-0.134721587805355,15.38499,14.10137,14.50435,13.46445,13.4345,-0.4029799,1.283621
44.7366565110546,-0.134736083041424,15.40754,14.06357,14.12393,13.44644,13.40539,-0.06036663,1.34397
44.7366569953408,-0.13470249627651,15.38334,14.07638,13.62031,13.50295,13.72235,0.4560747,1.306953
44.7366576214757,-0.134727155082631,15.41418,14.06347,14.47966,13.45216,13.40345,-0.4161825,1.350704
44.7366585658577,-0.134712044756737,15.376,14.09697,14.1937,14.29887,13.4048,-0.09673405,1.279034
44.73665944037,-0.134724690654433,15.38532,14.0709,14.32331,13.44411,13.39347,-0.2524128,1.31442
44.7366600991874,-0.134722310854134,15.37878,14.08454,13.61292,13.47478,13.40359,0.4716177,1.294239
44.7366608199904,-0.134716154408725,15.34409,14.07505,13.60777,13.50926,13.37207,0.4672785,1.26904
44.7366630743537,-0.134714892732704,15.38421,14.52232,13.61885,13.45098,13.40201,0.9034662,0.8618917
44.7366649162704,-0.134718657728548,15.36993,14.07937,13.60643,13.4619,13.37639,0.4729338,1.290562
44.7366651614152,-0.134707225196996,15.37433,14.07428,13.60927,13.44988,13.40415,0.4650145,1.300048
44.7366653059566,-0.13472395862032,15.35231,14.08293,13.62543,13.5099,13.39632,0.4574995,1.269388
44.736665359839,-0.134713270615575,15.36347,14.61334,13.63106,13.47368,13.4158,0.9822798,0.7501259
44.7366655697565,-0.13471939949914,15.34565,14.08055,13.61209,13.44554,13.38754,0.468462,1.265098
44.7366677485552,-0.134721465818354,15.38619,14.11743,13.62465,14.99137,13.39573,0.4927845,1.268752
44.7366679629694,-0.134719976602626,15.39952,14.08659,13.62378,13.44899,13.39464,0.4628067,1.312935
44.736668282069,-0.134703824566595,15.38065,14.17408,13.61591,13.4553,13.40472,0.5581732,1.206564
44.7366688629908,-0.134708102746257,15.40962,14.18696,13.62239,13.46246,13.397,0.5645676,1.22266
44.7366696932073,-0.134713325181932,15.37198,14.09237,13.62157,13.54061,13.41336,0.4708071,1.279605
44.7366716201397,-0.134715988913045,15.406,14.08358,13.61973,13.45377,13.39224,0.4638443,1.322425
44.7366742180673,-0.13473599521267,15.36909,14.08884,13.6132,14.37431,13.42785,0.4756441,1.28025
44.7366757200456,-0.134710558240522,15.38643,14.09276,13.60347,13.47038,13.39426,0.4892931,1.29366
44.7366767393387,-0.134721959701468,15.36974,14.12087,13.62509,13.46389,13.38886,0.4957743,1.248874
44.7366830845751,-0.134710971611949,15.38114,14.08808,13.61722,13.45477,13.37984,0.4708576,1.293066
140.928421517051,10.8332298653709,15.83561,14.70341,14.39871,14.31104,14.30725,0.3047056,1.132195
140.928460823732,15.4991018633807,13.41336,12.4902,12.06327,11.96882,11.94659,0.4269295,0.9231625
140.928483821685,15.4990750713044,13.44506,12.37195,12.0743,11.98265,11.97534,0.2976589,1.07311
140.928485937174,15.4990939332882,13.38476,12.50897,12.07388,11.97051,11.97478,0.4350882,0.8757973
140.928488243832,15.4990679716747,13.43469,12.43988,12.07431,11.98292,12.51043,0.365572,0.9948034
140.928499553583,15.4990881662423,13.42905,12.41649,12.06754,13.14721,11.96758,0.3489504,1.012558
66.6871319708665,35.7473337860052,14.78757,13.35057,12.49991,12.21811,12.03551,0.8506584,1.437004
66.6871362425453,56.1015203453161,16.33599,14.68962,13.90954,13.53157,13.29001,0.7800856,1.646368
66.6873087040125,-0.460713276407379,16.32501,14.99024,14.51236,14.3496,14.30953,0.4778852,1.334767
66.6873102711265,-0.460712903034457,16.32158,14.96952,14.49839,14.33893,14.28903,0.4711227,1.352066
66.6873222185163,-0.460714903449005,16.32667,14.9726,14.50101,14.34918,14.31267,0.47159,1.354065
66.6873235396315,-0.460719882802796,16.35015,14.94413,14.46748,14.33312,14.29343,0.4766502,1.406018
66.6873614658269,30.1820939244237,14.83476,13.38794,12.77993,12.54745,12.42715,0.6080103,1.44682
212.185641901426,13.9198968918061,16.58268,14.6647,14.11656,13.76385,13.80404,0.5481462,1.917973
132.73139776,-2.73443609909607,16.25109,14.39323,13.7808,13.45002,13.34056,0.6124315,1.857855
264.824045202845,18.8635696479646,13.38455,12.35833,12.16817,12.23128,12.33638,0.1901531,1.02623
264.824277569779,26.93313808353,13.31732,12.11486,11.80023,11.70996,11.70079,0.3146343,1.202452
264.824279485656,26.9331298313594,13.26004,12.12953,11.82249,11.72509,11.72212,0.3070354,1.130511
0.843248268783441,21.3793903895787,14.37415,12.94083,12.2725,12.09444,12.0302,0.6683235,1.433322
0.843259849647211,6.5290739099057,13.36636,11.87566,10.96015,10.69115,11.91339,0.9155083,1.490699
0.84326836546262,21.3793729713582,14.37285,12.91114,12.26903,12.08545,12.0322,0.6421108,1.46171
0.843309699109909,18.4018663500667,14.60271,13.32381,12.83625,12.70176,12.67015,0.4875603,1.278896
0.843419178920101,4.14640319871634,15.29222,13.63228,13.05571,12.79248,12.74255,0.5765667,1.659945
353.875341022482,24.7847942678404,16.29845,14.97357,14.49872,14.31577,14.25228,0.4748545,1.324878
353.875369910089,24.784790934031,16.32148,14.99979,14.50389,14.30421,14.25832,0.4958992,1.321697
160.706587598108,64.194644238996,17.34504,14.7473,13.79129,12.45019,11.99831,0.956007,2.597743
160.706596274681,64.1946382491937,17.37347,14.73546,13.3163,12.445,11.95782,1.419157,2.638007
278.388631627773,42.4856115815428,15.63232,14.49516,14.10361,16.87623,13.93294,0.3915501,1.137162
278.388704960166,41.2898261360918,17.16942,14.81427,13.9018,13.56832,13.36644,0.9124699,2.355142
202.931302281465,57.6647453981575,14.04471,13.01006,12.52685,13.5447,12.33758,0.4832048,1.034648
23.2209530142014,0.531275119056688,12.10473,10.70834,10.15954,10.04494,11.66067,0.5487976,1.396387
238.167406518847,17.2151609098198,13.29849,11.44603,10.74583,10.52113,10.66461,0.7001972,1.852458
340.353191409834,27.3898506741753,15.71246,14.41235,13.9336,13.7884,13.75065,0.4787493,1.300113
340.353328620688,21.8475823335644,13.16518,14.94578,14.28882,15.01282,12.28181,0.6569633,-1.780597
250.857596431834,46.2128853454095,14.91083,13.06273,12.20993,11.93643,11.79555,0.8528023,1.848099
250.857652710073,46.212888434681,14.90903,12.95118,12.20526,11.94958,11.76055,0.7459126,1.957856
8.20308478300223,38.5211234604736,16.0768,14.96931,14.58322,14.46161,14.42779,0.3860922,1.107493
8.20309227407324,38.521131287671,16.11287,14.95656,14.58157,14.44594,14.41652,0.3749866,1.156317
140.697172241949,52.4676669750855,14.64636,13.67267,13.41813,13.36004,13.31292,0.2545366,0.97369
140.697219272884,52.4676842718614,14.63363,13.63778,13.38993,13.30428,13.32504,0.2478523,0.9958429
140.697221007464,37.2743994601424,15.01507,13.71764,14.00023,13.14731,13.17813,-0.2825899,1.297427
140.69724014124,52.4676723985942,14.70624,13.64216,13.40469,13.29685,13.33773,0.2374668,1.064079
140.697245173394,52.4676730047569,14.6546,13.64536,13.39429,13.85863,13.31262,0.2510738,1.009239
140.697249180299,18.4617736786576,15.97712,14.94281,15.11303,14.158,14.07989,-0.1702204,1.03431
140.697260276898,23.6275413705637,16.18858,14.98168,14.53121,14.40811,14.36634,0.4504642,1.206905
141.358527278587,19.0801201879725,13.86636,12.49913,12.1047,11.98034,11.94281,0.3944349,1.367229
141.358576617677,38.7310851854312,16.46091,14.43666,13.61055,13.35702,13.27562,0.8261061,2.024257
192.551029667447,28.4140472486694,16.04014,13.34121,12.04095,11.51121,11.32467,1.30026,2.698931
44.7504281603737,34.2331560685862,15.68938,14.20568,14.08069,13.52923,13.37801,0.1249933,1.483701
221.871415144634,30.6066006799494,17.00651,14.34185,13.05459,12.5151,12.23993,1.287268,2.664652
221.871432338322,36.9812425306675,16.68497,14.71088,14.01087,13.76776,13.62605,0.7000093,1.974088
212.617571788908,21.8565612846027,15.83254,14.76333,14.39823,14.29069,14.28518,0.365097,1.069212
212.617583997712,58.1017266183513,14.19069,13.04785,12.71017,12.59703,12.57354,0.337676,1.142844
212.617598930593,19.1231693097389,16.46504,14.69989,14.0665,13.77772,13.61455,0.6333914,1.765145
212.617602546202,19.1231689461921,16.46659,14.66142,13.96402,14.39325,13.58724,0.6973991,1.805172
264.762894466054,52.767353842326,15.63051,13.87839,13.22995,13.63913,12.91176,0.6484327,1.752128
264.762908251993,52.7673543252579,15.65557,14.93007,13.22799,13.00685,12.92576,1.702075,0.725503
264.76300524971,3.26758449186944,14.47567,12.57458,11.5567,11.21766,11.72471,1.017885,1.901086
315.491270354386,-9.85642568083428,15.66722,13.8258,13.99252,12.78671,12.65369,-0.1667185,1.841413
264.737181687945,42.9661563245314,16.10395,14.70739,14.26262,14.13152,14.11455,0.4447689,1.396564
264.737188317068,42.9661567284101,16.11522,14.69623,14.26781,14.13691,14.12868,0.4284239,1.418988
212.501644603442,36.1054170644423,16.73109,13.29768,11.89744,10.76933,11.81087,1.400238,3.433404
327.431705234188,17.3361023114666,15.49271,14.14373,14.01309,13.99335,13.98379,0.1306419,1.34898
327.431709382387,17.336107079299,16.13374,14.94592,14.53618,14.38577,14.31068,0.4097366,1.187817
327.431729965419,22.4143354414515,16.20565,14.59972,14.8263,13.78337,13.67648,-0.2265854,1.605931
327.431777505123,0.603161859387208,15.46099,13.86377,13.15662,13.59348,12.74676,0.7071505,1.59722
327.431779388928,0.603174303138332,15.5064,14.35554,13.17,13.93036,12.7127,1.185534,1.150866
327.431783807243,0.603168991550889,15.47285,13.83803,13.17002,12.89341,12.72396,0.6680021,1.63482
327.43178555581,0.603186099185827,15.51883,13.85776,13.16772,12.88819,12.72208,0.6900387,1.661071
327.431787342234,0.603180643882629,15.54346,13.85484,13.16862,12.89544,12.70902,0.6862202,1.688621
327.43178897475,0.603172976773737,15.52181,14.36105,13.16718,13.93782,12.70977,1.193876,1.160755
327.431790866301,0.603179517218389,15.50046,13.85118,13.16489,12.88421,12.71589,0.6862869,1.649281
327.431793603937,0.603195047611614,15.46225,13.85695,13.16501,12.89006,12.72767,0.6919394,1.605302
327.431797840946,0.60317985654381,15.51579,13.93962,13.15792,12.87888,12.67922,0.7817087,1.576165
327.43179902305,0.603186499918332,15.5047,13.84478,13.16334,12.88246,12.72746,0.6814404,1.659913
327.431804470119,0.603178319248685,15.53171,13.84342,13.1605,13.42964,12.75235,0.6829243,1.688293
327.431804602394,0.603184418848843,15.46358,13.92835,13.2557,12.89597,12.70449,0.6726532,1.535235
327.431811625024,5.55796386309253,15.89881,14.72221,14.9632,14.26507,14.10513,-0.2409868,1.176595
327.431823008567,5.55796813903071,15.90551,14.74428,14.3068,14.3028,14.09778,0.4374743,1.16123
160.201324231506,53.772258451617,14.42659,14.36707,12.90471,12.79433,12.78339,1.462358,0.0595274
150.037607490373,53.1697572522171,14.84611,13.33222,12.82793,12.67087,12.61563,0.5042906,1.513893
150.037609000551,53.1697617920304,14.84834,13.32998,12.82515,12.67485,12.62134,0.5048332,1.518352
150.03763729593,32.3883372168712,15.42095,14.02007,13.51576,13.32467,13.24933,0.5043058,1.400884
150.037655407569,32.3883492037514,15.41678,13.94675,13.48409,13.32824,13.27123,0.4626579,1.470027
53.6047430278312,78.8505226044008,16.21948,14.74614,14.13332,13.9539,13.9041,0.6128187,1.473335
53.6047735959146,-0.879582629601748,14.59322,12.55832,11.72134,11.3024,11.09095,0.8369799,2.0349
53.6047788553665,-0.87954923397507,14.5702,12.61505,11.63692,11.29829,11.10202,0.9781322,1.955147
53.6047797183706,-0.879567603788374,14.62353,12.66528,11.63727,11.29219,11.26074,1.028009,1.958248
53.6047830103669,-0.87957325387267,14.59384,12.67979,11.64725,11.2991,11.17687,1.032539,1.91405
53.604783062392,-0.879563776732735,14.62596,12.69466,11.64438,11.29527,12.28174,1.050282,1.931301
53.6047840101531,-0.879568128229172,14.58451,12.69177,11.65066,11.30275,11.23292,1.041106,1.892737
53.6047847882537,-0.879558814937319,14.57535,12.51731,11.64735,11.30396,11.0938,0.8699656,2.058034
53.6047875218468,-0.879562089449192,14.60896,12.60665,11.64685,11.30145,11.97692,0.959796,2.002308
53.6047879630909,-0.879562765871823,14.61366,12.64128,11.64487,11.30358,11.96417,0.9964027,1.972379
53.6047920455164,-0.879573402964249,14.59785,12.68826,11.63994,11.29897,11.28322,1.048322,1.909592
53.6047942839971,-0.879555334185378,14.60559,12.66231,11.64327,11.31727,11.20889,1.019039,1.943279
53.604795370436,-0.879549921641648,14.61393,12.65701,11.64324,11.31162,11.0996,1.013777,1.956913
53.6048005662811,-0.879549813557107,14.63813,12.61998,11.6523,11.31062,11.1126,0.96768,2.018143
53.6048025155144,-0.879542958227413,14.59382,12.69149,11.65308,11.30817,11.2549,1.038419,1.902327
53.6048034319294,-0.879541960956346,14.63105,12.67292,11.66315,11.3175,11.10655,1.009767,1.958134
53.6048050302829,-0.879558092845181,14.57155,12.59555,11.64763,11.29465,11.4431,0.9479256,1.975995
53.6048053814554,-0.87955625932778,14.6252,12.66022,11.64116,11.29962,11.6949,1.019056,1.964982
53.6048077230451,-0.87958224644072,14.596,12.67632,11.63041,11.28831,12.51137,1.04591,1.919677
53.6048099223772,-0.879538828666635,14.61313,12.61952,11.64753,11.29949,11.70771,0.9719934,1.993606
170.877071336072,0.685843460788949,15.67408,14.19455,13.64914,13.50433,13.41267,0.5454054,1.479535
170.877081713878,0.685820982423887,15.67654,14.1889,14.56027,13.48104,13.38788,-0.3713665,1.487632
170.877086181497,0.6858383374568,15.65908,14.16852,13.64549,13.46558,13.37718,0.5230303,1.49056
170.877086904752,0.685828925364501,15.64001,14.1837,13.6511,13.48122,13.43225,0.5325975,1.45631
170.877098809042,14.4959415917848,15.51774,14.00221,13.36977,13.14889,13.07825,0.6324444,1.515526
132.450270757982,14.185725898806,13.59347,11.51774,10.69319,10.39803,11.95026,0.8245487,2.075729
132.450328041179,30.7470033643315,12.5766,14.62537,14.06536,14.54559,11.25788,0.5600061,-2.048773
44.4718916462164,41.6948664293935,13.76174,12.50636,12.31755,13.49407,12.34379,0.1888142,1.255374
126.152141159128,-5.04933475991146,13.73404,12.68842,12.48074,12.46951,12.462,0.2076788,1.045623
126.152143384998,-5.04933044333754,13.68942,12.68177,12.4749,12.45204,12.45339,0.2068691,1.007652
126.15214730586,-5.04932288943979,13.76254,12.66078,12.45583,12.42706,12.46173,0.2049446,1.101763
126.152169708815,22.987652817929,15.0656,14.16155,14.63699,13.66505,13.63455,-0.4754429,0.9040527
126.152173981704,22.9876655031417,15.12001,14.05345,13.76443,13.64548,13.62462,0.2890253,1.066554
126.152194504952,2.85163128372983,15.76649,14.63137,14.29263,14.17457,14.17437,0.3387413,1.135117
126.152199745997,2.85163508757773,15.75017,14.60098,14.29975,14.17344,14.17029,0.3012304,1.149185
140.805164972799,22.4214899755387,15.38408,13.06146,12.13511,11.82055,11.67826,0.9263477,2.32262
140.805198039394,17.608799711095,14.47666,14.59035,13.09466,13.02297,13.02542,1.495683,-0.1136847
126.066529828735,50.6338417675873,16.35412,13.83714,12.89042,12.52957,12.30935,0.9467173,2.516974
126.066578255547,15.7900762379942,16.09097,14.66093,13.98284,13.85346,13.58764,0.678092,1.430043
126.066590157392,36.278551500496,15.49306,14.1769,13.7915,14.72195,13.60014,0.385397,1.316167
126.066600211533,15.7901018457599,16.05693,14.43636,13.84242,14.22695,13.5605,0.5939445,1.620574
126.066606733303,15.7901045750772,16.04864,14.40614,13.8419,13.66892,13.6042,0.5642338,1.642501
126.066624445681,12.2186086448903,15.81442,14.61363,14.76579,17.08026,14.04429,-0.1521664,1.200792
101.066818962222,44.8313659712689,14.70043,13.72225,12.98619,12.8261,12.77512,0.7360611,0.978178
101.066859380218,-19.0454162807449,14.34749,12.29378,11.51127,11.25871,11.23228,0.7825098,2.053708
101.066866485237,-19.0454514386485,14.31461,12.29503,11.52887,11.27073,11.10203,0.7661581,2.019582
101.066894765171,45.3996794934491,15.27189,13.38363,12.60519,12.2988,12.12077,0.7784367,1.888264
65.9392424776004,-1.06492159101694,16.05614,14.88592,14.27363,14.08297,14.00077,0.6122894,1.170225
65.9392699673617,-1.06491773840688,16.07555,14.81337,14.30452,14.11339,14.01146,0.5088472,1.26218
65.9392736565943,-1.06490171941776,16.05262,14.79379,14.31366,14.1082,14.0074,0.4801369,1.25883
65.9392782769235,-1.06492729723508,16.03592,14.79501,14.29655,14.0993,14.00257,0.4984655,1.240905
65.9392823404379,-1.06491571103263,16.1228,14.83152,14.30489,14.08666,14.01307,0.5266237,1.291284
65.9392842417895,-1.06491627999326,16.0615,14.77646,14.38176,14.1097,14.00769,0.3947048,1.285038
65.9392858413581,-1.06490926212948,16.02257,14.78517,14.30748,14.08626,13.99378,0.4776926,1.237406
65.9392880671268,-1.06492201235002,16.05084,14.79185,14.2985,14.09229,14.00167,0.49335,1.258986
65.9392909819481,-1.06489504864703,16.05727,14.78294,14.28468,14.09616,14.01883,0.4982615,1.274322
65.939292775594,-1.06491993798806,16.04077,14.78928,14.30674,14.08537,14.02674,0.4825411,1.251486
65.9392941932117,-1.06491158897695,16.04354,14.81726,14.29687,14.10501,14.01118,0.5203838,1.22628
149.837005243083,50.3477385092538,14.58834,13.5015,13.16317,13.06058,13.04478,0.3383312,1.086839
149.837048386328,36.3863823136586,14.9118,13.72528,13.3052,13.16455,13.30379,0.4200735,1.186526
149.837057640439,3.48925728384291,17.00149,14.40496,13.28265,12.79184,12.49469,1.122309,2.596529
149.837091610593,58.241903918335,14.857,13.74076,13.35302,13.24323,13.22362,0.3877459,1.116234
36.547061428321,0.966267608349273,14.36835,13.09481,12.74425,12.60269,12.5557,0.3505688,1.27354
36.5470718724237,0.966287589684789,14.38043,13.13223,13.07889,12.60178,12.56242,0.0533371,1.248208
36.5470728671049,0.966281604971999,14.34142,13.11129,13.36646,12.60677,12.56208,-0.2551661,1.23013
36.5470739108201,0.966281102095015,14.36229,13.27367,12.75771,14.13578,12.53371,0.5159607,1.088618
36.5470766345309,0.966271343837276,14.36509,13.10596,12.74085,12.60345,12.55841,0.3651085,1.259127
36.5470790023257,0.966284587398436,14.38716,13.15316,12.77766,12.62449,12.5591,0.3754997,1.233999
